エピソード,ランダム率,平均報酬,直近成功率,最良経路長,手数
3244,0.1975,-9.108,0.0667,経路未発見,26
3245,0.1974,-9.104,0.0667,経路未発見,25
3246,0.1973,-8.5693,0.1,経路未発見,65
3247,0.1972,-8.6107,0.1,経路未発見,25
3248,0.1972,-8.668,0.1,経路未発見,42
3249,0.1971,-9.4067,0.0667,経路未発見,25
3250,0.197,-10.1053,0.0333,経路未発見,15
3251,0.1969,-10.1693,0.0333,経路未発見,33
3252,0.1968,-10.132,0.0333,経路未発見,17
3253,0.1967,-10.1027,0.0333,経路未発見,23
3254,0.1966,-10.0333,0.0333,経路未発見,30
3255,0.1965,-9.9573,0.0333,経路未発見,5
3256,0.1964,-9.324,0.0667,経路未発見,53
3257,0.1963,-9.2867,0.0667,経路未発見,44
3258,0.1962,-9.2573,0.0667,経路未発見,21
3259,0.1961,-9.1373,0.0667,経路未発見,32
3260,0.196,-9.1307,0.0667,経路未発見,19
3261,0.1959,-9.1787,0.0667,経路未発見,17
3262,0.1958,-9.1867,0.0667,経路未発見,26
3263,0.1957,-9.2093,0.0667,経路未発見,71
3264,0.1956,-9.1853,0.0667,経路未発見,5
3265,0.1955,-8.5147,0.1,経路未発見,68
3266,0.1954,-8.4587,0.1,経路未発見,24
3267,0.1953,-8.5133,0.1,経路未発見,58
3268,0.1952,-8.5893,0.1,経路未発見,19
3269,0.1951,-7.988,0.1333,経路未発見,53
3270,0.195,-7.952,0.1333,経路未発見,34
3271,0.1949,-7.9253,0.1333,経路未発見,28
3272,0.1948,-7.9933,0.1333,経路未発見,52
3273,0.1947,-7.2067,0.1667,経路未発見,63
3274,0.1946,-7.192,0.1667,経路未発見,21
3275,0.1945,-7.1653,0.1667,経路未発見,16
3276,0.1944,-7.7027,0.1333,経路未発見,21
3277,0.1943,-7.716,0.1333,経路未発見,35
3278,0.1942,-7.728,0.1333,経路未発見,50
3279,0.1941,-7.0693,0.1667,経路未発見,79
3280,0.194,-7.0947,0.1667,経路未発見,21
3281,0.1939,-6.9387,0.1667,経路未発見,36
3282,0.1938,-6.968,0.1667,経路未発見,20
3283,0.1937,-6.9453,0.1667,経路未発見,15
3284,0.1936,-6.9547,0.1667,経路未発見,23
3285,0.1935,-6.9587,0.1667,経路未発見,6
3286,0.1934,-7.6027,0.1333,経路未発見,29
3287,0.1933,-7.6987,0.1333,経路未発見,24
3288,0.1932,-7.116,0.1667,経路未発見,61
3289,0.1931,-7.1253,0.1667,経路未発見,21
3290,0.1931,-7.08,0.1667,経路未発見,5
3291,0.193,-7.0973,0.1667,経路未発見,29
3292,0.1929,-7.144,0.1667,経路未発見,35
3293,0.1928,-7.124,0.1667,経路未発見,30
3294,0.1927,-7.2547,0.1667,経路未発見,63
3295,0.1926,-7.932,0.1333,経路未発見,25
3296,0.1925,-7.964,0.1333,経路未発見,37
3297,0.1924,-7.8627,0.1333,経路未発見,7
3298,0.1923,-7.7933,0.1333,経路未発見,25
3299,0.1922,-8.4307,0.1,経路未発見,38
3300,0.1921,-8.476,0.1,経路未発見,34
3301,0.192,-8.4107,0.1,経路未発見,24
3302,0.1919,-8.4347,0.1,経路未発見,54
3303,0.1918,-9.1293,0.0667,経路未発見,23
3304,0.1917,-8.5187,0.1,経路未発見,57
3305,0.1916,-8.4493,0.1,経路未発見,7
3306,0.1915,-7.792,0.1333,経路未発見,51
3307,0.1914,-7.7373,0.1333,経路未発見,22
3308,0.1913,-7.616,0.1333,経路未発見,50
3309,0.1912,-8.1333,0.1,経路未発見,4
3310,0.1911,-8.08,0.1,経路未発見,19
3311,0.191,-8.3133,0.1,経路未発見,46
3312,0.1909,-8.3507,0.1,経路未発見,45
3313,0.1908,-8.3533,0.1,経路未発見,29
3314,0.1907,-8.3853,0.1,経路未発見,44
3315,0.1907,-8.4747,0.1,経路未発見,21
3316,0.1906,-8.484,0.1,経路未発見,22
3317,0.1905,-8.4493,0.1,経路未発見,29
3318,0.1904,-9.052,0.0667,経路未発見,31
3319,0.1903,-9.0333,0.0667,経路未発見,22
3320,0.1902,-9.1133,0.0667,経路未発見,26
3321,0.1901,-9.1213,0.0667,経路未発見,19
3322,0.19,-9.0493,0.0667,経路未発見,19
3323,0.1899,-8.9533,0.0667,経路未発見,4
3324,0.1898,-8.8227,0.0667,経路未発見,5
3325,0.1897,-8.82,0.0667,経路未発見,46
3326,0.1896,-8.8667,0.0667,経路未発見,43
3327,0.1895,-9.008,0.0667,経路未発見,25
3328,0.1894,-9.0253,0.0667,経路未発見,20
3329,0.1893,-8.4947,0.1,経路未発見,57
3330,0.1892,-7.8147,0.1333,経路未発見,63
3331,0.1891,-7.8147,0.1333,経路未発見,33
3332,0.189,-7.7933,0.1333,経路未発見,29
3333,0.1889,-7.1733,0.1667,経路未発見,62
3334,0.1889,-7.8267,0.1333,経路未発見,38
3335,0.1888,-7.8253,0.1333,経路未発見,4
3336,0.1887,-7.7933,0.1333,経路未発見,46
3337,0.1886,-7.8093,0.1333,経路未発見,18
3338,0.1885,-7.8733,0.1333,経路未発見,30
3339,0.1884,-7.9747,0.1333,経路未発見,18
3340,0.1883,-8.072,0.1333,経路未発見,53
3341,0.1882,-7.9773,0.1333,経路未発見,30
3342,0.1881,-7.956,0.1333,経路未発見,29
3343,0.188,-8.0467,0.1333,経路未発見,48
3344,0.1879,-7.94,0.1333,経路未発見,6
3345,0.1878,-7.988,0.1333,経路未発見,51
3346,0.1877,-7.8853,0.1333,経路未発見,5
3347,0.1876,-7.2267,0.1667,経路未発見,52
3348,0.1875,-7.264,0.1667,経路未発見,20
3349,0.1874,-7.2013,0.1667,経路未発見,5
3350,0.1873,-6.5547,0.2,経路未発見,60
3351,0.1873,-6.5653,0.2,経路未発見,56
3352,0.1872,-6.52,0.2,経路未発見,16
3353,0.1871,-6.5573,0.2,経路未発見,28
3354,0.187,-6.6507,0.2,経路未発見,54
3355,0.1869,-6.632,0.2,経路未発見,24
3356,0.1868,-5.892,0.2333,経路未発見,56
3357,0.1867,-5.7213,0.2333,経路未発見,4
3358,0.1866,-5.7053,0.2333,経路未発見,40
3359,0.1865,-6.34,0.2,経路未発見,32
3360,0.1864,-7.0187,0.1667,経路未発見,35
3361,0.1863,-7.072,0.1667,経路未発見,22
3362,0.1862,-7.1947,0.1667,経路未発見,45
3363,0.1861,-7.752,0.1333,経路未発見,20
3364,0.186,-7.7307,0.1333,経路未発見,21
3365,0.1859,-7.804,0.1333,経路未発見,18
3366,0.1859,-7.972,0.1333,経路未発見,58
3367,0.1858,-7.9547,0.1333,経路未発見,39
3368,0.1857,-7.932,0.1333,経路未発見,14
3369,0.1856,-7.876,0.1333,経路未発見,45
3370,0.1855,-7.8173,0.1333,経路未発見,19
3371,0.1854,-7.8053,0.1333,経路未発見,22
3372,0.1853,-7.8067,0.1333,経路未発見,53
3373,0.1852,-7.828,0.1333,経路未発見,66
3374,0.1851,-7.9627,0.1333,経路未発見,49
3375,0.185,-7.9147,0.1333,経路未発見,28
3376,0.1849,-8,0.1333,経路未発見,22
3377,0.1848,-8.5787,0.1,経路未発見,4
3378,0.1847,-8.564,0.1,経路未発見,55
3379,0.1846,-8.6307,0.1,経路未発見,28
3380,0.1846,-9.2427,0.0667,経路未発見,61
3381,0.1845,-9.3187,0.0667,経路未発見,45
3382,0.1844,-9.3507,0.0667,経路未発見,21
3383,0.1843,-9.504,0.0667,経路未発見,38
3384,0.1842,-8.8053,0.1,経路未発見,52
3385,0.1841,-8.836,0.1,経路未発見,35
3386,0.184,-9.4573,0.0667,経路未発見,36
3387,0.1839,-9.6747,0.0667,経路未発見,62
3388,0.1838,-9.0853,0.1,経路未発見,53
3389,0.1837,-9.0293,0.1,経路未発見,19
3390,0.1836,-9.0227,0.1,経路未発見,23
3391,0.1835,-8.9093,0.1,経路未発見,5
3392,0.1835,-8.792,0.1,経路未発見,17
3393,0.1834,-8.8267,0.1,経路未発見,19
3394,0.1833,-8.9293,0.1,経路未発見,39
3395,0.1832,-8.856,0.1,経路未発見,4
3396,0.1831,-9.384,0.0667,経路未発見,20
3397,0.183,-9.4387,0.0667,経路未発見,40
3398,0.1829,-9.524,0.0667,経路未発見,21
3399,0.1828,-9.5387,0.0667,経路未発見,13
3400,0.1827,-9.4813,0.0667,経路未発見,6
3401,0.1826,-9.4933,0.0667,経路未発見,29
3402,0.1825,-9.5027,0.0667,経路未発見,33
3403,0.1824,-9.3987,0.0667,経路未発見,19
3404,0.1824,-9.3653,0.0667,経路未発見,16
3405,0.1823,-9.4027,0.0667,経路未発見,38
3406,0.1822,-9.3987,0.0667,経路未発見,38
3407,0.1821,-9.4933,0.0667,経路未発見,23
3408,0.182,-9.6133,0.0667,経路未発見,37
3409,0.1819,-9.012,0.1,経路未発見,65
3410,0.1818,-8.4267,0.1333,経路未発見,61
3411,0.1817,-8.2667,0.1333,経路未発見,5
3412,0.1816,-8.1853,0.1333,経路未発見,5
3413,0.1815,-8.0707,0.1333,経路未発見,20
3414,0.1814,-8.7533,0.1,経路未発見,28
3415,0.1814,-8.68,0.1,経路未発見,8
3416,0.1813,-8,0.1333,経路未発見,50
3417,0.1812,-7.876,0.1333,経路未発見,24
3418,0.1811,-8.5267,0.1,経路未発見,45
3419,0.181,-7.8093,0.1333,経路未発見,48
3420,0.1809,-7.7907,0.1333,経路未発見,29
3421,0.1808,-7.932,0.1333,経路未発見,70
3422,0.1807,-7.9347,0.1333,経路未発見,19
3423,0.1806,-7.964,0.1333,経路未発見,42
3424,0.1805,-7.8733,0.1333,経路未発見,33
3425,0.1804,-7.9933,0.1333,経路未発見,28
3426,0.1804,-8.112,0.1333,経路未発見,66
3427,0.1803,-8.1013,0.1333,経路未発見,51
3428,0.1802,-8.036,0.1333,経路未発見,28
3429,0.1801,-7.576,0.1667,経路未発見,72
3430,0.18,-7.5773,0.1667,経路未発見,5
3431,0.1799,-7.6093,0.1667,経路未発見,43
3432,0.1798,-7.6187,0.1667,経路未発見,22
3433,0.1797,-7.6293,0.1667,経路未発見,28
3434,0.1796,-7.576,0.1667,経路未発見,18
3435,0.1795,-7.52,0.1667,経路未発見,14
3436,0.1795,-7.528,0.1667,経路未発見,23
3437,0.1794,-7.4587,0.1667,経路未発見,6
3438,0.1793,-7.3027,0.1667,経路未発見,16
3439,0.1792,-7.316,0.1667,経路未発見,56
3440,0.1791,-7.984,0.1333,経路未発見,36
3441,0.179,-8.0547,0.1333,経路未発見,25
3442,0.1789,-8.1707,0.1333,経路未発見,41
3443,0.1788,-8.1453,0.1333,経路未発見,18
3444,0.1787,-8.148,0.1333,経路未発見,38
3445,0.1787,-8.264,0.1333,経路未発見,40
3446,0.1786,-8.2933,0.1333,経路未発見,53
3447,0.1785,-8.2613,0.1333,経路未発見,35
3448,0.1784,-8.2413,0.1333,経路未発見,18
3449,0.1783,-8.92,0.1,経路未発見,19
3450,0.1782,-8.888,0.1,経路未発見,36
3451,0.1781,-8.7467,0.1,経路未発見,5
3452,0.178,-8.6747,0.1,経路未発見,8
3453,0.1779,-8.6227,0.1,経路未発見,23
3454,0.1779,-8.6507,0.1,経路未発見,25
3455,0.1778,-8.732,0.1,経路未発見,39
3456,0.1777,-8.6213,0.1,経路未発見,27
3457,0.1776,-8.552,0.1,経路未発見,58
3458,0.1775,-8.5813,0.1,経路未発見,39
3459,0.1774,-9.0973,0.0667,経路未発見,43
3460,0.1773,-8.4733,0.1,経路未発見,57
3461,0.1772,-8.388,0.1,経路未発見,28
3462,0.1771,-8.3867,0.1,経路未発見,39
3463,0.1771,-8.4547,0.1,経路未発見,26
3464,0.177,-8.492,0.1,経路未発見,64
3465,0.1769,-8.5013,0.1,経路未発見,48
3466,0.1768,-8.4587,0.1,経路未発見,18
3467,0.1767,-7.8707,0.1333,経路未発見,64
3468,0.1766,-7.92,0.1333,経路未発見,37
3469,0.1765,-8.5493,0.1,経路未発見,18
3470,0.1764,-7.7907,0.1333,経路未発見,50
3471,0.1763,-7.72,0.1333,経路未発見,5
3472,0.1763,-7.6787,0.1333,経路未発見,22
3473,0.1762,-7.7133,0.1333,経路未発見,21
3474,0.1761,-7.68,0.1333,経路未発見,22
3475,0.176,-7.5907,0.1333,経路未発見,9
3476,0.1759,-8.2907,0.1,経路未発見,29
3477,0.1758,-8.3587,0.1,経路未発見,37
3478,0.1757,-8.38,0.1,経路未発見,34
3479,0.1756,-8.4147,0.1,経路未発見,18
3480,0.1756,-8.4987,0.1,経路未発見,23
3481,0.1755,-8.5307,0.1,経路未発見,41
3482,0.1754,-8.5693,0.1,経路未発見,27
3483,0.1753,-8.604,0.1,経路未発見,26
3484,0.1752,-8.5987,0.1,経路未発見,33
3485,0.1751,-8.5147,0.1,経路未発見,23
3486,0.175,-8.4493,0.1,経路未発見,7
3487,0.1749,-7.7387,0.1333,経路未発見,49
3488,0.1749,-7.688,0.1333,経路未発見,27
3489,0.1748,-6.9693,0.1667,経路未発見,53
3490,0.1747,-7.6093,0.1333,経路未発見,28
3491,0.1746,-7.6027,0.1333,経路未発見,25
3492,0.1745,-7.5507,0.1333,経路未発見,20
3493,0.1744,-7.4947,0.1333,経路未発見,32
3494,0.1743,-7.4827,0.1333,経路未発見,28
3495,0.1742,-7.5147,0.1333,経路未発見,24
3496,0.1742,-7.5267,0.1333,経路未発見,21
3497,0.1741,-8.2427,0.1,経路未発見,37
3498,0.174,-8.1733,0.1,経路未発見,8
3499,0.1739,-8.2067,0.1,経路未発見,39
3500,0.1738,-9.0227,0.0667,経路未発見,67
3501,0.1737,-9.0867,0.0667,経路未発見,26
3502,0.1736,-9.0147,0.0667,経路未発見,7
3503,0.1735,-8.932,0.0667,経路未発見,6
3504,0.1735,-8.96,0.0667,経路未発見,34
3505,0.1734,-8.304,0.1,経路未発見,56
3506,0.1733,-8.2053,0.1,経路未発見,5
3507,0.1732,-8.1627,0.1,経路未発見,24
3508,0.1731,-8.1067,0.1,経路未発見,35
3509,0.173,-8.124,0.1,経路未発見,22
3510,0.1729,-8.1373,0.1,経路未発見,59
3511,0.1729,-8.26,0.1,経路未発見,45
3512,0.1728,-8.3067,0.1,経路未発見,26
3513,0.1727,-8.324,0.1,経路未発見,50
3514,0.1726,-8.2947,0.1,経路未発見,50
3515,0.1725,-8.296,0.1,経路未発見,34
3516,0.1724,-8.4773,0.1,経路未発見,23
3517,0.1723,-9.2907,0.0667,経路未発見,41
3518,0.1722,-9.4187,0.0667,経路未発見,36
3519,0.1722,-10.0733,0.0333,経路未発見,17
3520,0.1721,-10.1333,0.0333,経路未発見,28
3521,0.172,-10.2133,0.0333,経路未発見,24
3522,0.1719,-10.2093,0.0333,経路未発見,19
3523,0.1718,-10.1267,0.0333,経路未発見,4
3524,0.1717,-10.204,0.0333,経路未発見,37
3525,0.1716,-10.1667,0.0333,経路未発見,19
3526,0.1716,-10.2587,0.0333,経路未発見,34
3527,0.1715,-10.1533,0.0333,経路未発見,20
3528,0.1714,-10.176,0.0333,経路未発見,14
3529,0.1713,-10.16,0.0333,経路未発見,34
3530,0.1712,-9.3707,0.0667,経路未発見,51
3531,0.1711,-9.4027,0.0667,経路未発見,22
3532,0.171,-9.4693,0.0667,経路未発見,18
3533,0.171,-9.4667,0.0667,経路未発見,4
3534,0.1709,-8.712,0.1,経路未発見,53
3535,0.1708,-9.4107,0.0667,経路未発見,17
3536,0.1707,-9.4507,0.0667,経路未発見,27
3537,0.1706,-9.4373,0.0667,経路未発見,21
3538,0.1705,-9.392,0.0667,経路未発見,5
3539,0.1705,-9.3653,0.0667,経路未発見,38
3540,0.1704,-9.344,0.0667,経路未発見,29
3541,0.1703,-8.564,0.1,経路未発見,54
3542,0.1702,-8.52,0.1,経路未発見,21
3543,0.1701,-8.484,0.1,経路未発見,24
3544,0.17,-8.6133,0.1,経路未発見,49
3545,0.1699,-8.5667,0.1,経路未発見,15
3546,0.1699,-8.4333,0.1,経路未発見,23
3547,0.1698,-8.344,0.1,経路未発見,20
3548,0.1697,-8.2867,0.1,経路未発見,31
3549,0.1696,-8.2787,0.1,経路未発見,23
3550,0.1695,-8.252,0.1,経路未発見,40
3551,0.1694,-8.136,0.1,経路未発見,4
3552,0.1693,-8.2,0.1,経路未発見,26
3553,0.1693,-8.3187,0.1,経路未発見,26
3554,0.1692,-8.216,0.1,経路未発見,18
3555,0.1691,-8.24,0.1,経路未発見,38
3556,0.169,-7.4613,0.1333,経路未発見,52
3557,0.1689,-7.5613,0.1333,経路未発見,44
3558,0.1688,-7.588,0.1333,経路未発見,31
3559,0.1688,-7.5333,0.1333,経路未発見,17
3560,0.1687,-7.6293,0.1333,経路未発見,66
3561,0.1686,-7.6373,0.1333,経路未発見,37
3562,0.1685,-7.6147,0.1333,経路未発見,14
3563,0.1684,-7.6693,0.1333,経路未発見,15
3564,0.1683,-8.3773,0.1,経路未発見,48
3565,0.1682,-7.86,0.1333,経路未発見,59
3566,0.1682,-7.8773,0.1333,経路未発見,22
3567,0.1681,-7.8027,0.1333,経路未発見,5
3568,0.168,-7.8587,0.1333,経路未発見,19
3569,0.1679,-7.9067,0.1333,経路未発見,39
3570,0.1678,-7.8627,0.1333,経路未発見,37
3571,0.1677,-8.5333,0.1,経路未発見,35
3572,0.1677,-8.6347,0.1,経路未発見,52
3573,0.1676,-8.628,0.1,経路未発見,21
3574,0.1675,-8.532,0.1,経路未発見,29
3575,0.1674,-7.868,0.1333,経路未発見,61
3576,0.1673,-7.9347,0.1333,経路未発見,47
3577,0.1672,-7.9133,0.1333,経路未発見,51
3578,0.1672,-7.9267,0.1333,経路未発見,31
3579,0.1671,-7.2853,0.1667,経路未発見,57
3580,0.167,-7.2587,0.1667,経路未発見,15
3581,0.1669,-7.392,0.1667,経路未発見,19
3582,0.1668,-7.3067,0.1667,経路未発見,35
3583,0.1667,-7.3893,0.1667,経路未発見,55
3584,0.1667,-7.432,0.1667,経路未発見,20
3585,0.1666,-7.3987,0.1667,経路未発見,18
3586,0.1665,-8.0693,0.1333,経路未発見,21
3587,0.1664,-7.3187,0.1667,経路未発見,53
3588,0.1663,-7.3627,0.1667,経路未発見,19
3589,0.1662,-7.3853,0.1667,経路未発見,29
3590,0.1662,-7.9667,0.1333,経路未発見,31
3591,0.1661,-8.0133,0.1333,経路未発見,56
3592,0.166,-8.044,0.1333,経路未発見,36
3593,0.1659,-8.036,0.1333,経路未発見,21
3594,0.1658,-8.048,0.1333,経路未発見,18
3595,0.1657,-8.492,0.1,経路未発見,7
3596,0.1657,-8.5267,0.1,経路未発見,68
3597,0.1656,-8.56,0.1,経路未発見,9
3598,0.1655,-8.5053,0.1,経路未発見,4
3599,0.1654,-7.7853,0.1333,経路未発見,53
3600,0.1653,-7.8027,0.1333,経路未発見,16
3601,0.1652,-7.292,0.1667,経路未発見,79
3602,0.1652,-6.5547,0.2,経路未発見,63
3603,0.1651,-6.6173,0.2,経路未発見,56
3604,0.165,-6.568,0.2,経路未発見,37
3605,0.1649,-7.1587,0.1667,経路未発見,5
3606,0.1648,-6.6053,0.2,経路未発見,63
3607,0.1648,-6.7347,0.2,経路未発見,29
3608,0.1647,-6.7027,0.2,経路未発見,21
3609,0.1646,-7.3667,0.1667,経路未発見,39
3610,0.1645,-7.3667,0.1667,経路未発見,15
3611,0.1644,-6.716,0.2,経路未発見,60
3612,0.1643,-6.74,0.2,経路未発見,42
3613,0.1643,-6.7533,0.2,経路未発見,50
3614,0.1642,-6.7787,0.2,経路未発見,29
3615,0.1641,-6.8147,0.2,経路未発見,44
3616,0.164,-6.9147,0.2,経路未発見,49
3617,0.1639,-7.6267,0.1667,経路未発見,44
3618,0.1638,-7.632,0.1667,経路未発見,27
3619,0.1638,-7.5973,0.1667,経路未発見,21
3620,0.1637,-6.9253,0.2,経路未発見,55
3621,0.1636,-6.8693,0.2,経路未発見,35
3622,0.1635,-6.888,0.2,経路未発見,23
3623,0.1634,-6.8707,0.2,経路未発見,42
3624,0.1634,-6.8587,0.2,経路未発見,39
3625,0.1633,-6.2333,0.2333,経路未発見,56
3626,0.1632,-6.1867,0.2333,経路未発見,23
3627,0.1631,-6.2027,0.2333,経路未発見,16
3628,0.163,-6.2533,0.2333,経路未発見,22
3629,0.1629,-7.0067,0.2,経路未発見,35
3630,0.1629,-7.0627,0.2,経路未発見,40
3631,0.1628,-7.5813,0.1667,経路未発見,17
3632,0.1627,-8.3213,0.1333,経路未発見,56
3633,0.1626,-7.5947,0.1667,経路未発見,55
3634,0.1625,-7.6053,0.1667,経路未発見,25
3635,0.1625,-7.6093,0.1667,経路未発見,6
3636,0.1624,-8.0467,0.1333,経路未発見,4
3637,0.1623,-7.964,0.1333,経路未発見,26
3638,0.1622,-7.956,0.1333,経路未発見,47
3639,0.1621,-7.9973,0.1333,経路未発見,21
3640,0.1621,-8.0413,0.1333,経路未発見,28
3641,0.162,-8.6067,0.1,経路未発見,24
3642,0.1619,-8.6293,0.1,経路未発見,26
3643,0.1618,-8.548,0.1,経路未発見,60
3644,0.1617,-8.4707,0.1,経路未発見,25
3645,0.1616,-8.484,0.1,経路未発見,27
3646,0.1616,-8.4253,0.1,経路未発見,39
3647,0.1615,-8.3907,0.1,経路未発見,42
3648,0.1614,-7.64,0.1333,経路未発見,56
3649,0.1613,-7.656,0.1333,経路未発見,18
3650,0.1612,-8.3347,0.1,経路未発見,18
3651,0.1612,-8.2587,0.1,経路未発見,51
3652,0.1611,-8.232,0.1,経路未発見,30
3653,0.161,-8.276,0.1,経路未発見,22
3654,0.1609,-8.4747,0.1,経路未発見,73
3655,0.1608,-9.16,0.0667,経路未発見,23
3656,0.1608,-8.46,0.1,経路未発見,51
3657,0.1607,-8.4587,0.1,経路未発見,33
3658,0.1606,-8.408,0.1,経路未発見,4
3659,0.1605,-8.3547,0.1,経路未発見,21
3660,0.1604,-7.6627,0.1333,経路未発見,51
3661,0.1604,-7.6973,0.1333,経路未発見,24
3662,0.1603,-6.9733,0.1667,経路未発見,56
3663,0.1602,-7.7333,0.1333,経路未発見,29
3664,0.1601,-7.736,0.1333,経路未発見,23
3665,0.16,-7.1253,0.1667,経路未発見,49
3666,0.16,-6.5493,0.2,経路未発見,54
3667,0.1599,-6.5267,0.2,経路未発見,30
3668,0.1598,-6.5427,0.2,経路未発見,20
3669,0.1597,-6.508,0.2,経路未発見,22
3670,0.1596,-6.724,0.2,経路未発見,47
3671,0.1596,-6.7253,0.2,経路未発見,19
3672,0.1595,-6.7093,0.2,経路未発見,21
3673,0.1594,-6.6947,0.2,経路未発見,45
3674,0.1593,-6.728,0.2,経路未発見,37
3675,0.1592,-6.712,0.2,経路未発見,18
3676,0.1592,-6.6987,0.2,経路未発見,29
3677,0.1591,-6.6827,0.2,経路未発見,44
3678,0.159,-7.4427,0.1667,経路未発見,64
3679,0.1589,-7.4147,0.1667,経路未発見,22
3680,0.1588,-7.4173,0.1667,経路未発見,16
3681,0.1588,-7.4867,0.1667,経路未発見,16
3682,0.1587,-6.8667,0.2,経路未発見,53
3683,0.1586,-6.8373,0.2,経路未発見,43
3684,0.1585,-6.6613,0.2,経路未発見,50
3685,0.1584,-6.6693,0.2,経路未発見,44
3686,0.1584,-7.3253,0.1667,経路未発見,4
3687,0.1583,-7.3573,0.1667,経路未発見,18
3688,0.1582,-7.4027,0.1667,経路未発見,14
3689,0.1581,-6.6707,0.2,経路未発見,48
3690,0.1581,-7.3173,0.1667,経路未発見,25
3691,0.158,-7.304,0.1667,経路未発見,34
3692,0.1579,-7.9613,0.1333,経路未発見,46
3693,0.1578,-7.924,0.1333,経路未発見,46
3694,0.1577,-7.9947,0.1333,経路未発見,21
3695,0.1577,-8.7,0.1,経路未発見,20
3696,0.1576,-9.3467,0.0667,経路未発見,32
3697,0.1575,-9.3587,0.0667,経路未発見,52
3698,0.1574,-9.308,0.0667,経路未発見,36
3699,0.1573,-9.272,0.0667,経路未発見,24
3700,0.1573,-9.064,0.0667,経路未発見,39
3701,0.1572,-9.0867,0.0667,経路未発見,15
3702,0.1571,-9.1973,0.0667,経路未発見,21
3703,0.157,-8.4733,0.1,経路未発見,51
3704,0.1569,-8.4853,0.1,経路未発見,48
3705,0.1569,-8.3867,0.1,経路未発見,6
3706,0.1568,-8.3813,0.1,経路未発見,29
3707,0.1567,-8.5013,0.1,経路未発見,56
3708,0.1566,-8.4773,0.1,経路未発見,50
3709,0.1566,-8.432,0.1,経路未発見,4
3710,0.1565,-8.4147,0.1,経路未発見,21
3711,0.1564,-8.388,0.1,経路未発見,36
3712,0.1563,-9.0373,0.0667,経路未発見,37
3713,0.1562,-9.052,0.0667,経路未発見,20
3714,0.1562,-9.0227,0.0667,経路未発見,16
3715,0.1561,-9.076,0.0667,経路未発見,43
3716,0.156,-9.1427,0.0667,経路未発見,18
3717,0.1559,-8.4827,0.1,経路未発見,50
3718,0.1559,-8.5813,0.1,経路未発見,51
3719,0.1558,-8.68,0.1,経路未発見,65
3720,0.1557,-8.7133,0.1,経路未発見,41
3721,0.1556,-8.684,0.1,経路未発見,23
3722,0.1555,-8.696,0.1,経路未発見,22
3723,0.1555,-8.6413,0.1,経路未発見,22
